student_id,course_id,course_code,course_name,degree,year,semester,credits,subject_area,mark,grade,grade_point,status,archetype
644,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,53.0,C-,1.7,completed,software_engineering
644,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,92.3,A+,4.0,completed,software_engineering
644,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,59.8,C+,2.3,completed,software_engineering
644,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,52.0,C-,1.7,completed,software_engineering
645,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,59.0,C,2.0,completed,struggling
645,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,29.2,F,0.0,failed,struggling
645,37,SE1103,Digital Logic and Systems,Software Engineering,1,1,3,Systems & Operating Systems,46.6,D,1.0,completed,struggling
645,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,47.7,D,1.0,completed,struggling
645,39,SE1201,Advanced OOP,Software Engineering,1,2,4,Programming,62.7,C+,2.3,completed,struggling
645,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,52.2,C-,1.7,completed,struggling
645,41,SE1203,Database Design,Software Engineering,1,2,4,Database,37.9,F,0.0,completed,struggling
645,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,45.4,D,1.0,completed,struggling
645,43,SE2101,Algorithms and Complexity,Software Engineering,2,1,4,Algorithms & Data Structures,47.6,D,1.0,completed,struggling
645,44,SE2102,Statistics for Engineers,Software Engineering,2,1,3,Statistics,64.3,C+,2.3,completed,struggling
645,45,SE2103,Systems Programming,Software Engineering,2,1,3,Systems & Operating Systems,58.1,C,2.0,completed,struggling
645,46,SE2104,Software Requirements Engineering,Software Engineering,2,1,3,Software Engineering,32.3,F,0.0,completed,struggling
645,47,SE2201,Software Design Patterns,Software Engineering,2,2,4,Software Engineering,60.4,C+,2.3,completed,struggling
645,48,SE2202,Database Administration,Software Engineering,2,2,4,Database,54.0,C-,1.7,completed,struggling
645,49,SE2203,Network Architecture,Software Engineering,2,2,3,Networking,52.4,C-,1.7,completed,struggling
645,50,SE2204,Applied Statistics,Software Engineering,2,2,3,Statistics,39.7,D,1.0,completed,struggling
646,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,68.4,B-,2.7,completed,cyber_security
646,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,80.3,A-,3.7,completed,cyber_security
646,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,68.5,B-,2.7,completed,cyber_security
647,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,63.5,C+,2.3,completed,software_engineering
647,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,86.9,A,4.0,completed,software_engineering
647,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,72.9,B,3.0,completed,software_engineering
647,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,50.8,C-,1.7,completed,software_engineering
647,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,87.4,A,4.0,completed,software_engineering
647,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,73.2,B,3.0,completed,software_engineering
647,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,71.0,B,3.0,completed,software_engineering
647,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,59.6,C+,2.3,completed,software_engineering
647,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,87.7,A,4.0,completed,software_engineering
647,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,63.2,C+,2.3,completed,software_engineering
647,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,79.8,A-,3.7,completed,software_engineering
647,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,88.1,A,4.0,completed,software_engineering
647,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,63.5,C+,2.3,completed,software_engineering
647,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,70.9,B,3.0,completed,software_engineering
647,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,43.6,D,1.0,completed,software_engineering
647,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,57.6,C,2.0,completed,software_engineering
647,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,52.0,C-,1.7,completed,software_engineering
647,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,63.8,C+,2.3,completed,software_engineering
647,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,56.5,C,2.0,completed,software_engineering
647,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,59.8,C+,2.3,completed,software_engineering
647,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,70.2,B,3.0,completed,software_engineering
647,23,IT3201,Machine Learning,Information Technology,3,2,4,Artificial Intelligence,94.6,A+,4.0,completed,software_engineering
647,24,IT3202,Network Security,Information Technology,3,2,3,Cyber Security,72.2,B,3.0,completed,software_engineering
647,25,IT3203,Advanced Database Systems,Information Technology,3,2,3,Database,70.5,B,3.0,completed,software_engineering
647,26,IT3204,Data Mining,Information Technology,3,2,3,Data Analysis,70.3,B,3.0,completed,software_engineering
647,27,IT3205,Software Testing and QA,Information Technology,3,2,3,Software Engineering,66.2,B-,2.7,completed,software_engineering
648,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,55.5,C,2.0,completed,cyber_security
648,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,86.3,A,4.0,completed,cyber_security
648,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,72.4,B,3.0,completed,cyber_security
648,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,59.4,C,2.0,completed,cyber_security
648,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,53.0,C-,1.7,completed,cyber_security
648,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,61.2,C+,2.3,completed,cyber_security
648,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,69.5,B,3.0,completed,cyber_security
648,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,46.3,D,1.0,completed,cyber_security
648,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,44.8,D,1.0,completed,cyber_security
648,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,59.6,C+,2.3,completed,cyber_security
648,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,44.0,D,1.0,completed,cyber_security
648,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,62.9,C+,2.3,completed,cyber_security
648,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,63.2,C+,2.3,completed,cyber_security
648,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,69.0,B-,2.7,completed,cyber_security
648,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,62.4,C+,2.3,completed,cyber_security
648,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,67.6,B-,2.7,completed,cyber_security
648,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,32.3,F,0.0,withdrawn,cyber_security
648,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,77.7,B+,3.3,completed,cyber_security
648,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,91.7,A+,4.0,completed,cyber_security
648,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,77.5,B+,3.3,completed,cyber_security
648,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,61.2,C+,2.3,completed,cyber_security
648,23,IT3201,Machine Learning,Information Technology,3,2,4,Artificial Intelligence,51.6,C-,1.7,completed,cyber_security
648,24,IT3202,Network Security,Information Technology,3,2,3,Cyber Security,71.7,B,3.0,completed,cyber_security
648,25,IT3203,Advanced Database Systems,Information Technology,3,2,3,Database,55.6,C,2.0,completed,cyber_security
648,26,IT3204,Data Mining,Information Technology,3,2,3,Data Analysis,45.5,D,1.0,completed,cyber_security
648,27,IT3205,Software Testing and QA,Information Technology,3,2,3,Software Engineering,59.1,C,2.0,completed,cyber_security
649,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,54.5,C-,1.7,completed,balanced
649,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,73.8,B,3.0,completed,balanced
649,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,60.1,C+,2.3,completed,balanced
649,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,41.9,D,1.0,completed,balanced
649,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,73.9,B,3.0,completed,balanced
649,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,50.4,C-,1.7,completed,balanced
649,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,59.0,C,2.0,completed,balanced
649,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,60.9,C+,2.3,completed,balanced
649,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,63.1,C+,2.3,completed,balanced
649,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,71.2,B,3.0,completed,balanced
649,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,57.7,C,2.0,completed,balanced
649,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,47.8,D,1.0,completed,balanced
649,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,50.6,C-,1.7,completed,balanced
649,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,52.2,C-,1.7,completed,balanced
649,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,48.4,D,1.0,completed,balanced
649,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,64.7,B-,2.7,completed,balanced
649,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,69.3,B-,2.7,completed,balanced
649,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,81.3,A-,3.7,completed,balanced
649,23,IT3201,Machine Learning,Information Technology,3,2,4,Artificial Intelligence,66.9,B-,2.7,completed,balanced
649,24,IT3202,Network Security,Information Technology,3,2,3,Cyber Security,56.9,C,2.0,completed,balanced
649,25,IT3203,Advanced Database Systems,Information Technology,3,2,3,Database,64.2,C+,2.3,completed,balanced
649,26,IT3204,Data Mining,Information Technology,3,2,3,Data Analysis,75.0,B+,3.3,completed,balanced
649,27,IT3205,Software Testing and QA,Information Technology,3,2,3,Software Engineering,79.8,A-,3.7,completed,balanced
649,28,IT4101,Advanced AI Applications,Information Technology,4,1,4,Artificial Intelligence,53.6,C-,1.7,completed,balanced
649,29,IT4102,Ethical Hacking and Penetration Testing,Information Technology,4,1,3,Cyber Security,59.6,C+,2.3,completed,balanced
649,30,IT4103,Distributed Systems,Information Technology,4,1,3,Cloud Computing,57.0,C,2.0,completed,balanced
649,31,IT4104,Big Data Analytics,Information Technology,4,1,3,Data Analysis,65.3,B-,2.7,completed,balanced
649,32,IT4105,Advanced Algorithms,Information Technology,4,1,3,Algorithms & Data Structures,85.2,A,4.0,completed,balanced
649,33,IT4201,Research Project,Information Technology,4,2,6,Other,82.1,A-,3.7,completed,balanced
649,34,IT4202,Professional Practice,Information Technology,4,2,3,Other,52.8,C-,1.7,completed,balanced
650,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,82.1,A-,3.7,completed,data_science
650,52,CS1102,Calculus I,Computer Science,1,1,3,Mathematics,100.0,A+,4.0,completed,data_science
650,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,77.4,B+,3.3,completed,data_science
650,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,58.3,C,2.0,completed,data_science
650,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,87.8,A,4.0,completed,data_science
650,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,82.2,A-,3.7,completed,data_science
650,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,78.9,B+,3.3,completed,data_science
650,59,CS2101,Data Structures,Computer Science,2,1,4,Algorithms & Data Structures,62.5,C+,2.3,completed,data_science
650,60,CS2102,Probability and Statistics,Computer Science,2,1,3,Statistics,64.3,C+,2.3,completed,data_science
650,61,CS2103,Operating Systems Concepts,Computer Science,2,1,3,Systems & Operating Systems,81.2,A-,3.7,completed,data_science
650,62,CS2104,Software Engineering I,Computer Science,2,1,3,Software Engineering,86.0,A,4.0,completed,data_science
650,64,CS2202,Advanced Databases,Computer Science,2,2,4,Database,79.1,B+,3.3,completed,data_science
650,66,CS2204,Statistical Computing,Computer Science,2,2,3,Statistics,71.1,B,3.0,completed,data_science
651,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,71.6,B,3.0,completed,database_engineering
651,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,69.8,B,3.0,completed,database_engineering
651,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,65.8,B-,2.7,completed,database_engineering
651,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,84.0,A-,3.7,completed,database_engineering
651,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,72.7,B,3.0,completed,database_engineering
651,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,76.0,B+,3.3,completed,database_engineering
651,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,71.7,B,3.0,completed,database_engineering
651,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,44.4,D,1.0,completed,database_engineering
651,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,66.8,B-,2.7,completed,database_engineering
651,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,77.6,B+,3.3,completed,database_engineering
651,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,36.3,F,0.0,completed,database_engineering
651,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,100.0,A+,4.0,completed,database_engineering
651,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,100.0,A+,4.0,completed,database_engineering
651,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,60.9,C+,2.3,completed,database_engineering
651,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,80.0,A-,3.7,completed,database_engineering
651,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,70.2,B,3.0,completed,database_engineering
651,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,63.6,C+,2.3,completed,database_engineering
651,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,78.5,B+,3.3,completed,database_engineering
651,20,IT3103,Software Design and Architecture,Information Technology,3,1,3,Software Engineering,56.3,C,2.0,completed,database_engineering
651,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,83.5,A-,3.7,completed,database_engineering
651,23,IT3201,Machine Learning,Information Technology,3,2,4,Artificial Intelligence,56.5,C,2.0,completed,database_engineering
651,24,IT3202,Network Security,Information Technology,3,2,3,Cyber Security,82.3,A-,3.7,completed,database_engineering
651,25,IT3203,Advanced Database Systems,Information Technology,3,2,3,Database,95.5,A+,4.0,completed,database_engineering
651,26,IT3204,Data Mining,Information Technology,3,2,3,Data Analysis,91.4,A+,4.0,completed,database_engineering
651,27,IT3205,Software Testing and QA,Information Technology,3,2,3,Software Engineering,68.8,B-,2.7,completed,database_engineering
652,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,62.3,C+,2.3,completed,cyber_security
652,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,36.7,F,0.0,completed,cyber_security
652,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,42.8,D,1.0,completed,cyber_security
652,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,62.8,C+,2.3,completed,cyber_security
653,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,46.3,D,1.0,completed,struggling
653,52,CS1102,Calculus I,Computer Science,1,1,3,Mathematics,36.6,F,0.0,completed,struggling
653,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,43.7,D,1.0,completed,struggling
653,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,35.7,F,0.0,completed,struggling
653,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,53.0,C-,1.7,completed,struggling
653,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,39.8,D,1.0,completed,struggling
653,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,45.5,D,1.0,completed,struggling
653,59,CS2101,Data Structures,Computer Science,2,1,4,Algorithms & Data Structures,6.3,F,0.0,failed,struggling
653,60,CS2102,Probability and Statistics,Computer Science,2,1,3,Statistics,40.3,D,1.0,completed,struggling
653,61,CS2103,Operating Systems Concepts,Computer Science,2,1,3,Systems & Operating Systems,50.6,C-,1.7,completed,struggling
653,62,CS2104,Software Engineering I,Computer Science,2,1,3,Software Engineering,35.7,F,0.0,completed,struggling
653,63,CS2201,Algorithm Design,Computer Science,2,2,4,Algorithms & Data Structures,24.6,F,0.0,failed,struggling
653,64,CS2202,Advanced Databases,Computer Science,2,2,4,Database,37.5,F,0.0,completed,struggling
653,65,CS2203,Data Communications,Computer Science,2,2,3,Networking,42.9,D,1.0,completed,struggling
653,66,CS2204,Statistical Computing,Computer Science,2,2,3,Statistics,44.1,D,1.0,completed,struggling
653,67,CS3101,Artificial Intelligence Fundamentals,Computer Science,3,1,4,Artificial Intelligence,45.4,D,1.0,completed,struggling
653,68,CS3102,Cyber Security Principles,Computer Science,3,1,3,Cyber Security,41.1,D,1.0,completed,struggling
653,69,CS3103,Software Architecture,Computer Science,3,1,3,Software Engineering,46.5,D,1.0,completed,struggling
653,70,CS3104,Exploratory Data Analysis,Computer Science,3,1,3,Data Analysis,32.6,F,0.0,completed,struggling
653,71,CS3105,Cloud Infrastructure,Computer Science,3,1,3,Cloud Computing,55.8,C,2.0,completed,struggling
654,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,53.9,C-,1.7,completed,data_science
654,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,63.8,C+,2.3,completed,data_science
654,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,33.0,F,0.0,completed,data_science
654,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,31.7,F,0.0,completed,data_science
654,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,66.7,B-,2.7,completed,data_science
654,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,72.1,B,3.0,completed,data_science
654,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,68.3,B-,2.7,completed,data_science
654,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,45.0,D,1.0,completed,data_science
654,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,49.5,C-,1.7,completed,data_science
654,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,56.6,C,2.0,completed,data_science
654,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,52.5,C-,1.7,completed,data_science
654,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,57.5,C,2.0,completed,data_science
654,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,39.6,D,1.0,completed,data_science
654,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,64.9,B-,2.7,completed,data_science
654,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,47.8,D,1.0,completed,data_science
654,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,74.6,B+,3.3,completed,data_science
654,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,60.8,C+,2.3,completed,data_science
655,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,52.2,C-,1.7,completed,struggling
655,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,56.1,C,2.0,completed,struggling
655,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,33.4,F,0.0,completed,struggling
655,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,47.7,D,1.0,completed,struggling
655,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,58.3,C,2.0,completed,struggling
655,6,IT1202,Mathematics for Computing II,Information Technology,1,2,3,Mathematics,58.0,C,2.0,completed,struggling
655,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,45.5,D,1.0,completed,struggling
655,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,40.7,D,1.0,completed,struggling
655,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,52.6,C-,1.7,completed,struggling
655,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,46.3,D,1.0,completed,struggling
655,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,55.4,C,2.0,completed,struggling
655,13,IT2201,Advanced Programming,Information Technology,2,2,4,Programming,55.4,C,2.0,completed,struggling
655,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,58.9,C,2.0,completed,struggling
655,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,58.9,C,2.0,completed,struggling
655,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,48.5,D,1.0,completed,struggling
655,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,45.5,D,1.0,completed,struggling
655,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,34.9,F,0.0,completed,struggling
655,19,IT3102,Information Security,Information Technology,3,1,3,Cyber Security,44.9,D,1.0,completed,struggling
655,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,50.0,C-,1.7,completed,struggling
655,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,59.3,C,2.0,completed,struggling
656,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,85.0,A,4.0,completed,networking_cloud
656,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,77.6,B+,3.3,completed,networking_cloud
656,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,100.0,A+,4.0,completed,networking_cloud
656,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,73.1,B,3.0,completed,networking_cloud
657,35,SE1101,Programming Fundamentals,Software Engineering,1,1,4,Programming,90.3,A+,4.0,completed,balanced
657,36,SE1102,Discrete Mathematics,Software Engineering,1,1,3,Mathematics,57.0,C,2.0,completed,balanced
657,37,SE1103,Digital Logic and Systems,Software Engineering,1,1,3,Systems & Operating Systems,86.8,A,4.0,completed,balanced
657,38,SE1104,Engineering Principles,Software Engineering,1,1,3,Other,69.2,B-,2.7,completed,balanced
657,40,SE1202,Linear Algebra,Software Engineering,1,2,3,Mathematics,85.4,A,4.0,completed,balanced
657,41,SE1203,Database Design,Software Engineering,1,2,4,Database,70.9,B,3.0,completed,balanced
657,42,SE1204,Network Essentials,Software Engineering,1,2,3,Networking,52.7,C-,1.7,completed,balanced
658,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,55.4,C,2.0,completed,networking_cloud
658,2,IT1102,Mathematics for Computing I,Information Technology,1,1,3,Mathematics,84.5,A-,3.7,completed,networking_cloud
658,3,IT1103,Computer Systems Fundamentals,Information Technology,1,1,3,Systems & Operating Systems,59.2,C,2.0,completed,networking_cloud
658,4,IT1104,Introduction to IT,Information Technology,1,1,3,Other,42.5,D,1.0,completed,networking_cloud
658,5,IT1201,Object-Oriented Programming,Information Technology,1,2,4,Programming,55.0,C,2.0,completed,networking_cloud
658,7,IT1203,Database Fundamentals,Information Technology,1,2,4,Database,66.9,B-,2.7,completed,networking_cloud
658,8,IT1204,Introduction to Networking,Information Technology,1,2,3,Networking,91.9,A+,4.0,completed,networking_cloud
658,9,IT2101,Data Structures and Algorithms,Information Technology,2,1,4,Algorithms & Data Structures,76.7,B+,3.3,completed,networking_cloud
658,10,IT2102,Probability and Statistics,Information Technology,2,1,3,Statistics,66.8,B-,2.7,completed,networking_cloud
658,11,IT2103,Operating Systems,Information Technology,2,1,3,Systems & Operating Systems,85.6,A,4.0,completed,networking_cloud
658,12,IT2104,Software Engineering Principles,Information Technology,2,1,3,Software Engineering,65.8,B-,2.7,completed,networking_cloud
658,14,IT2202,Database Management Systems,Information Technology,2,2,4,Database,67.6,B-,2.7,completed,networking_cloud
658,15,IT2203,Computer Networks,Information Technology,2,2,3,Networking,73.1,B,3.0,completed,networking_cloud
658,16,IT2204,Statistical Methods,Information Technology,2,2,3,Statistics,64.6,B-,2.7,completed,networking_cloud
658,17,IT2205,Web Technologies,Information Technology,2,2,3,Other,63.3,C+,2.3,completed,networking_cloud
658,18,IT3101,Artificial Intelligence,Information Technology,3,1,4,Artificial Intelligence,67.8,B-,2.7,completed,networking_cloud
658,21,IT3104,Data Analysis and Visualization,Information Technology,3,1,3,Data Analysis,85.1,A,4.0,completed,networking_cloud
658,22,IT3105,Cloud Computing Fundamentals,Information Technology,3,1,3,Cloud Computing,77.1,B+,3.3,completed,networking_cloud
658,23,IT3201,Machine Learning,Information Technology,3,2,4,Artificial Intelligence,77.5,B+,3.3,completed,networking_cloud
658,24,IT3202,Network Security,Information Technology,3,2,3,Cyber Security,65.7,B-,2.7,completed,networking_cloud
658,25,IT3203,Advanced Database Systems,Information Technology,3,2,3,Database,74.1,B,3.0,completed,networking_cloud
658,26,IT3204,Data Mining,Information Technology,3,2,3,Data Analysis,39.4,F,0.0,completed,networking_cloud
658,27,IT3205,Software Testing and QA,Information Technology,3,2,3,Software Engineering,77.5,B+,3.3,completed,networking_cloud
659,51,CS1101,Intro to Computer Science,Computer Science,1,1,4,Programming,56.6,C,2.0,completed,networking_cloud
659,53,CS1103,Computer Organization,Computer Science,1,1,3,Systems & Operating Systems,90.9,A+,4.0,completed,networking_cloud
659,54,CS1104,Academic Skills for CS,Computer Science,1,1,3,Other,54.4,C-,1.7,completed,networking_cloud
659,55,CS1201,Programming Paradigms,Computer Science,1,2,4,Programming,55.1,C,2.0,completed,networking_cloud
659,56,CS1202,Calculus II,Computer Science,1,2,3,Mathematics,75.3,B+,3.3,completed,networking_cloud
659,57,CS1203,Introduction to Databases,Computer Science,1,2,4,Database,45.8,D,1.0,completed,networking_cloud
659,58,CS1204,Networking Basics,Computer Science,1,2,3,Networking,87.6,A,4.0,completed,networking_cloud
659,59,CS2101,Data Structures,Computer Science,2,1,4,Algorithms & Data Structures,43.5,D,1.0,completed,networking_cloud
659,60,CS2102,Probability and Statistics,Computer Science,2,1,3,Statistics,64.3,C+,2.3,completed,networking_cloud
659,61,CS2103,Operating Systems Concepts,Computer Science,2,1,3,Systems & Operating Systems,63.8,C+,2.3,completed,networking_cloud
659,62,CS2104,Software Engineering I,Computer Science,2,1,3,Software Engineering,57.5,C,2.0,completed,networking_cloud
659,63,CS2201,Algorithm Design,Computer Science,2,2,4,Algorithms & Data Structures,54.9,C,2.0,completed,networking_cloud
659,64,CS2202,Advanced Databases,Computer Science,2,2,4,Database,55.5,C,2.0,completed,networking_cloud
659,65,CS2203,Data Communications,Computer Science,2,2,3,Networking,75.1,B+,3.3,completed,networking_cloud
659,66,CS2204,Statistical Computing,Computer Science,2,2,3,Statistics,60.6,C+,2.3,completed,networking_cloud
660,1,IT1101,Introduction to Programming,Information Technology,1,1,4,Programming,66.4,B-,2.7,completed,database_engineering
